# {"arm": "left", "target_base_y": 0.086332, "hover_height_m": 0.12, "y_tolerance_m": 0.005, "grid_x_min": -0.256004, "grid_z_min": -0.321837, "recorded_at": "2026-04-14T17:39:45"}
cam_x,cam_y,cam_z,base_x,base_y,base_z,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
-0.104888,-0.072104,0.400142,-0.038308,0.088153,-0.216869,2673,1970,2287,2979,2665,1994
-0.102386,-0.070031,0.390340,-0.034294,0.085302,-0.225946,2673,1970,2287,2979,2664,1994
-0.103577,-0.070711,0.395055,-0.036239,0.086356,-0.221563,2672,1970,2287,2979,2664,1994
-0.104218,-0.071436,0.400096,-0.038818,0.087458,-0.217263,2672,1970,2286,2979,2664,1994
-0.104202,-0.071755,0.400037,-0.038790,0.087771,-0.217344,2671,1970,2286,2979,2664,1994
-0.103564,-0.071438,0.400114,-0.039345,0.087437,-0.217650,2670,1970,2286,2979,2664,1994
-0.103548,-0.071758,0.400056,-0.039317,0.087750,-0.217731,2669,1970,2286,2979,2664,1994
-0.102540,-0.071955,0.399251,-0.039616,0.087852,-0.218997,2666,1971,2285,2979,2664,1994
-0.102271,-0.072116,0.400216,-0.040419,0.088069,-0.218415,2660,1971,2282,2979,2664,1994
-0.101617,-0.072119,0.400234,-0.040946,0.088048,-0.218802,2656,1971,2279,2979,2664,1994
-0.100308,-0.072125,0.400271,-0.042002,0.088006,-0.219575,2653,1971,2276,2979,2664,1994
-0.097618,-0.071937,0.396566,-0.041854,0.087455,-0.224122,2648,1971,2276,2979,2663,1994
-0.096793,-0.072860,0.398739,-0.043828,0.088496,-0.222992,2645,1971,2276,2979,2663,1994
-0.096515,-0.073541,0.404058,-0.047303,0.089538,-0.219033,2644,1971,2281,2979,2663,1994
-0.095088,-0.072822,0.400492,-0.046250,0.088516,-0.222655,2642,1971,2284,2979,2663,1994
-0.094417,-0.072152,0.400442,-0.046758,0.087819,-0.223052,2636,1971,2286,2979,2662,1994
-0.094140,-0.071202,0.400669,-0.047128,0.086877,-0.222968,2632,1971,2287,2979,2662,1994
-0.093421,-0.070254,0.401048,-0.047940,0.085931,-0.223036,2627,1971,2287,2979,2661,1994
-0.092417,-0.069582,0.400986,-0.048703,0.085218,-0.223647,2620,1971,2287,2979,2651,1994
-0.092389,-0.070784,0.409844,-0.054147,0.087037,-0.216793,2614,1971,2287,2979,2633,1994
-0.088731,-0.070014,0.409181,-0.056637,0.086083,-0.219494,2595,1972,2288,2979,2602,1994
-0.089765,-0.073427,0.432497,-0.070086,0.091163,-0.200795,2583,1972,2287,2978,2598,1994
-0.086355,-0.073017,0.432274,-0.072646,0.090607,-0.203027,2572,1972,2285,2978,2597,1994
-0.083093,-0.073453,0.432302,-0.075233,0.090917,-0.205038,2561,1973,2281,2978,2597,1994
-0.079037,-0.071566,0.421089,-0.071577,0.088093,-0.216191,2556,1977,2280,2978,2596,1994
-0.077456,-0.071461,0.423080,-0.074049,0.088067,-0.215586,2549,1984,2277,2978,2592,1994
-0.075151,-0.070289,0.419100,-0.073441,0.086531,-0.220035,2541,1991,2275,2978,2579,1994
-0.072580,-0.069197,0.416142,-0.073669,0.085135,-0.223850,2531,1998,2275,2978,2560,1994
-0.071292,-0.068420,0.419593,-0.076814,0.084553,-0.221864,2523,2004,2275,2977,2544,1994
-0.069079,-0.066790,0.446124,-0.094864,0.084706,-0.202226,2498,2021,2272,2974,2530,1994
-0.062624,-0.064214,0.446003,-0.099918,0.081882,-0.206073,2482,2022,2272,2938,2533,1994
-0.043542,-0.064002,0.454705,-0.120326,0.081547,-0.210903,2449,2043,2273,2862,2528,1994
-0.056141,-0.070905,0.401177,-0.077441,0.085153,-0.245825,2541,2064,2151,3013,2583,1994
-0.116584,-0.074328,0.406247,-0.032793,0.091249,-0.205079,2669,1909,2355,3000,2619,1994
-0.114416,-0.072823,0.405099,-0.033819,0.089585,-0.207191,2662,1917,2352,3000,2611,1994
-0.079725,-0.072297,0.423694,-0.072624,0.089031,-0.213779,2530,2002,2267,3000,2520,1994
-0.089597,-0.066190,0.411491,-0.057419,0.082466,-0.216845,2598,1977,2302,3003,2604,1994
-0.092318,-0.066883,0.417112,-0.058712,0.083657,-0.210811,2596,1969,2307,3003,2602,1994
-0.091372,-0.066637,0.412577,-0.056679,0.083056,-0.214938,2589,1962,2311,3002,2602,1994
-0.091912,-0.068000,0.417499,-0.059256,0.084781,-0.210844,2573,1959,2312,3002,2601,1994
-0.092095,-0.069970,0.427655,-0.065319,0.087465,-0.202901,2559,1958,2311,3002,2600,1994
-0.091435,-0.071914,0.437039,-0.071575,0.090037,-0.196080,2547,1959,2308,3002,2592,1994
-0.084013,-0.068810,0.417837,-0.065689,0.085309,-0.215483,2524,1966,2305,3002,2565,1994
-0.072866,-0.065647,0.415103,-0.072851,0.081534,-0.224211,2481,1970,2305,3002,2523,1994
-0.066913,-0.066950,0.442031,-0.094059,0.084496,-0.206785,2432,1970,2303,3001,2485,1994
-0.058487,-0.069433,0.469120,-0.117305,0.088549,-0.190841,2370,1974,2301,3001,2418,1994
-0.055392,-0.068028,0.467066,-0.118506,0.086885,-0.194241,2358,1980,2299,3001,2407,1994
-0.053806,-0.067049,0.468685,-0.120764,0.085961,-0.193862,2346,1987,2297,3001,2398,1994
-0.049622,-0.066157,0.474780,-0.127818,0.085340,-0.191562,2324,1999,2296,3000,2381,1994
-0.046569,-0.064004,0.469888,-0.127254,0.082732,-0.197109,2310,2004,2296,2999,2370,1994
-0.044545,-0.062916,0.485800,-0.138631,0.082688,-0.185749,2282,2015,2292,2999,2345,1994
-0.040311,-0.064329,0.517885,-0.161646,0.086187,-0.163223,2241,2027,2265,2999,2328,1994
-0.022274,-0.063670,0.505933,-0.168558,0.083996,-0.183621,2193,2073,2203,2999,2327,1994
-0.010374,-0.063376,0.513234,-0.182437,0.083757,-0.185146,2168,2117,2150,2999,2314,1994
0.002881,-0.062659,0.536550,-0.207219,0.084170,-0.174874,2142,2173,2095,3000,2276,1994
0.006568,-0.060849,0.536347,-0.210029,0.082209,-0.177149,2137,2191,2080,3000,2267,1994
0.016252,-0.059587,0.555662,-0.229544,0.081935,-0.167793,2136,2204,2049,3012,2261,1994
0.013494,-0.061484,0.533715,-0.213872,0.082390,-0.183512,2136,2181,2079,3012,2257,1994
0.011720,-0.061966,0.531815,-0.211300,0.082806,-0.183958,2134,2170,2092,3012,2256,1994
0.009099,-0.062366,0.533733,-0.210403,0.083440,-0.180875,2131,2157,2108,3009,2254,1994
0.007448,-0.061182,0.524733,-0.203592,0.081692,-0.186848,2130,2146,2123,3006,2254,1994
0.002600,-0.062635,0.532305,-0.204393,0.083858,-0.178038,2129,2119,2155,3004,2253,1994
-0.001162,-0.063949,0.533881,-0.202373,0.085424,-0.174598,2128,2103,2170,3004,2253,1994
-0.007214,-0.066773,0.542872,-0.203078,0.089103,-0.164043,2128,2069,2200,3004,2253,1994
-0.010719,-0.066226,0.525462,-0.189633,0.087470,-0.175544,2128,2051,2215,3004,2253,1994
-0.067779,-0.064685,0.543533,-0.155698,0.089402,-0.126254,2046,1812,2501,2896,2119,1994
-0.066045,-0.064151,0.549849,-0.160950,0.089245,-0.122307,2045,1822,2493,2889,2119,1994
-0.059989,-0.061553,0.533764,-0.155892,0.085294,-0.138461,2045,1830,2484,2887,2119,1994
-0.059323,-0.063820,0.554398,-0.169053,0.088976,-0.122822,2045,1839,2473,2887,2119,1994
-0.056715,-0.064148,0.554617,-0.171242,0.089218,-0.124274,2045,1848,2461,2887,2119,1994
-0.048832,-0.065709,0.554991,-0.177675,0.090497,-0.128932,2045,1887,2412,2894,2120,1994
-0.001808,-0.061779,0.543741,-0.207942,0.083978,-0.166277,2046,2091,2200,2897,2145,1994
0.002237,-0.062421,0.561633,-0.222108,0.085719,-0.154735,2046,2105,2186,2897,2147,1994
0.003873,-0.061079,0.556937,-0.220534,0.083989,-0.159325,2046,2119,2171,2897,2147,1994
0.008126,-0.061349,0.569207,-0.231418,0.084956,-0.152303,2046,2131,2158,2897,2147,1994
0.009926,-0.059814,0.561975,-0.228421,0.082848,-0.158971,2046,2143,2144,2897,2147,1994
0.013316,-0.058653,0.560990,-0.230507,0.081492,-0.161730,2045,2157,2131,2897,2147,1994
0.021290,-0.061262,0.576886,-0.246524,0.084902,-0.154322,2044,2180,2058,3007,2142,1994
-0.018213,-0.067387,0.545343,-0.195903,0.090313,-0.155410,2049,2071,2197,3002,2119,1994
-0.003242,-0.065374,0.568111,-0.221720,0.089329,-0.146518,2034,2139,2134,3002,2119,1994
0.001636,-0.060773,0.558686,-0.219845,0.083892,-0.156554,2033,2159,2116,3002,2119,1994
0.003295,-0.060619,0.567415,-0.226514,0.084288,-0.150695,2033,2167,2109,3002,2119,1994
0.005804,-0.059208,0.566897,-0.228196,0.082749,-0.152527,2033,2174,2103,3002,2119,1994
0.007442,-0.058015,0.569096,-0.230853,0.081651,-0.151707,2033,2178,2100,3002,2119,1994
0.009090,-0.059323,0.574573,-0.235499,0.083276,-0.148513,2033,2169,2104,3003,2119,1994
0.007959,-0.059656,0.567158,-0.230051,0.083131,-0.153678,2033,2166,2107,3004,2119,1994
0.006863,-0.061155,0.566796,-0.228945,0.084642,-0.153409,2033,2161,2108,3007,2119,1994
-0.002070,-0.067996,0.547016,-0.209667,0.090416,-0.164032,2032,2106,2166,3003,2117,1994
-0.009104,-0.064978,0.547788,-0.204625,0.087733,-0.158878,2021,2071,2203,3003,2088,1994
-0.024219,-0.067386,0.543659,-0.190129,0.090425,-0.153055,2020,2003,2276,3003,2082,1994
-0.093837,-0.063226,0.563242,-0.147242,0.090335,-0.094676,2041,1704,2602,2892,2089,1994
-0.090287,-0.062209,0.562642,-0.149689,0.089142,-0.097242,2037,1724,2597,2879,2086,1994
-0.078580,-0.057652,0.589343,-0.175375,0.086024,-0.083056,2027,1796,2549,2866,2084,1994
-0.071825,-0.055315,0.559917,-0.162679,0.081368,-0.110150,2027,1804,2533,2868,2087,1994
-0.072174,-0.058672,0.577440,-0.173114,0.085958,-0.096422,2027,1811,2520,2870,2090,1994
-0.063672,-0.059547,0.558793,-0.168371,0.085193,-0.116364,2027,1829,2502,2870,2091,1994
-0.063155,-0.061005,0.566842,-0.173700,0.087192,-0.110465,2027,1840,2493,2870,2091,1994
-0.058331,-0.058895,0.549675,-0.167000,0.083697,-0.126755,2027,1853,2483,2869,2091,1994
-0.058201,-0.060201,0.561338,-0.174244,0.085814,-0.117765,2026,1867,2471,2869,2091,1994
-0.056087,-0.060924,0.571513,-0.182148,0.087167,-0.111116,2026,1882,2456,2869,2091,1994
-0.054656,-0.062552,0.589613,-0.194364,0.090007,-0.097888,2026,1896,2441,2870,2091,1994
-0.046787,-0.060630,0.571498,-0.189484,0.086516,-0.116802,2026,1925,2411,2870,2091,1994
-0.038582,-0.057958,0.547761,-0.181428,0.081868,-0.140284,2025,1956,2383,2870,2091,1994
-0.035337,-0.058936,0.563820,-0.193832,0.083846,-0.129721,2022,1973,2366,2870,2091,1994
-0.030350,-0.059649,0.577706,-0.206282,0.085341,-0.121912,2017,2004,2335,2870,2090,1994
0.008761,-0.060504,0.578722,-0.237770,0.084757,-0.145142,2005,2112,2171,2941,2083,1994
-0.020595,-0.064896,0.554945,-0.199948,0.088596,-0.146203,1998,1982,2314,2933,2051,1994
-0.059655,-0.065367,0.532550,-0.155363,0.088996,-0.139922,2060,1878,2424,2937,2101,1994
-0.006230,-0.064516,0.579216,-0.226187,0.089369,-0.135887,2042,2057,2243,2941,2112,1994
-0.023158,-0.063835,0.549622,-0.194671,0.087264,-0.148735,2044,2001,2304,2942,2118,1994
-0.048407,-0.066542,0.540159,-0.168897,0.090269,-0.140922,2050,1874,2430,2942,2115,1994
-0.070213,-0.064802,0.547749,-0.156363,0.089907,-0.121457,2051,1794,2517,2942,2119,1994
-0.082287,-0.064245,0.559753,-0.154205,0.090660,-0.104576,2051,1760,2557,2938,2119,1994
-0.087387,-0.062269,0.565554,-0.153764,0.089295,-0.096734,2051,1754,2567,2934,2119,1994
-0.087073,-0.061176,0.561475,-0.151522,0.087907,-0.100047,2051,1760,2565,2933,2119,1994
-0.084790,-0.059985,0.552450,-0.147801,0.085998,-0.108449,2051,1764,2560,2933,2119,1994
-0.087137,-0.061710,0.574644,-0.159548,0.089366,-0.089694,2051,1766,2557,2933,2119,1994
-0.084994,-0.060454,0.565129,-0.155416,0.087364,-0.098390,2056,1769,2555,2933,2119,1994
-0.083209,-0.059779,0.561458,-0.154581,0.086364,-0.102317,2061,1774,2554,2933,2122,1994
-0.081399,-0.058470,0.551033,-0.149629,0.084258,-0.111521,2066,1781,2553,2932,2135,1994
-0.080494,-0.058471,0.551048,-0.150352,0.084225,-0.112064,2067,1789,2550,2932,2148,1994
-0.079730,-0.058213,0.559742,-0.156294,0.084549,-0.105674,2067,1808,2534,2932,2160,1994
-0.077649,-0.056725,0.551969,-0.153185,0.082439,-0.112944,2067,1820,2524,2932,2163,1994
-0.075951,-0.056649,0.550997,-0.153930,0.082230,-0.114742,2067,1833,2513,2932,2163,1994
-0.073788,-0.056541,0.548746,-0.154257,0.081881,-0.117829,2067,1844,2504,2932,2162,1994
-0.066363,-0.056782,0.551638,-0.161890,0.082039,-0.120123,2067,1883,2463,2932,2163,1994
-0.064471,-0.057676,0.560638,-0.168896,0.083489,-0.114275,2067,1895,2450,2933,2164,1994
-0.060167,-0.057350,0.555391,-0.169078,0.082629,-0.121012,2067,1910,2438,2933,2164,1994
-0.051465,-0.059427,0.582534,-0.192579,0.086271,-0.105162,2062,1959,2391,2934,2165,1994
-0.045138,-0.057035,0.568475,-0.188976,0.082656,-0.119905,2059,1981,2371,2940,2166,1994
-0.042912,-0.056205,0.564651,-0.188397,0.081475,-0.124211,2059,1990,2364,2940,2166,1994
-0.022071,-0.056878,0.566723,-0.206112,0.081487,-0.135403,2058,2041,2282,2936,2162,1994
-0.019469,-0.058206,0.561241,-0.204786,0.082326,-0.141413,2058,2036,2281,2938,2162,1994
-0.019565,-0.059172,0.560294,-0.204117,0.083226,-0.142175,2057,2032,2281,2939,2161,1994
-0.019214,-0.060680,0.561288,-0.204984,0.084785,-0.141728,2057,2030,2281,2940,2161,1994
-0.020497,-0.061978,0.560621,-0.203545,0.086082,-0.141568,2057,2028,2281,2940,2161,1994
-0.020641,-0.062942,0.559410,-0.202676,0.086963,-0.142509,2057,2028,2281,2940,2161,1994
-0.019586,-0.065715,0.560990,-0.204443,0.089798,-0.142132,2054,2028,2280,2933,2161,1994
-0.018345,-0.065657,0.559931,-0.204774,0.089618,-0.143720,2050,2025,2280,2933,2160,1994
-0.018028,-0.065255,0.554849,-0.201911,0.088849,-0.147879,2047,2017,2280,2932,2160,1994
-0.041892,-0.065818,0.537987,-0.172715,0.089144,-0.146564,2055,1935,2364,2934,2142,1994
-0.029562,-0.065624,0.555556,-0.193234,0.089710,-0.140287,2053,1997,2306,2933,2141,1994
-0.026641,-0.063203,0.542252,-0.187406,0.086250,-0.152347,2053,2013,2291,2933,2141,1994
-0.013647,-0.059871,0.540369,-0.196551,0.082296,-0.161524,2052,2072,2228,2933,2141,1994
-0.007320,-0.062054,0.571690,-0.220741,0.086428,-0.140943,2051,2100,2197,2933,2141,1994
0.003277,-0.060146,0.571514,-0.229022,0.084106,-0.147422,2050,2137,2154,2933,2141,1994
0.011314,-0.059591,0.560013,-0.228315,0.082435,-0.161346,2038,2149,2136,2943,2136,1994
0.011577,-0.062974,0.589121,-0.246344,0.087841,-0.138885,2037,2140,2150,2942,2134,1994
0.007384,-0.059201,0.556991,-0.223363,0.081985,-0.161285,2037,2110,2180,2942,2134,1994
0.004246,-0.061830,0.569341,-0.228432,0.085594,-0.149858,2037,2093,2195,2942,2134,1994
-0.002265,-0.061541,0.545279,-0.208528,0.083867,-0.164768,2037,2055,2229,2942,2134,1994
-0.005654,-0.063139,0.545656,-0.206064,0.085617,-0.162522,2037,2041,2245,2942,2134,1994
-0.019317,-0.066008,0.545427,-0.195101,0.088986,-0.154559,2040,1997,2303,2941,2134,1994
-0.040194,-0.066739,0.547843,-0.180093,0.090689,-0.139927,2045,1907,2392,2941,2134,1994
-0.045900,-0.067315,0.543021,-0.172622,0.091144,-0.140269,2046,1875,2421,2941,2134,1994
-0.074845,-0.064735,0.534631,-0.144657,0.089098,-0.128930,2047,1723,2567,2934,2134,1994
-0.090352,-0.064594,0.553448,-0.143964,0.090877,-0.104621,2048,1694,2595,2933,2133,1994
-0.085911,-0.064287,0.557648,-0.150051,0.090694,-0.104014,2055,1729,2567,2926,2133,1994
-0.084970,-0.064270,0.557495,-0.150701,0.090630,-0.104710,2055,1747,2553,2923,2133,1994
0.056985,-0.064141,0.597808,-0.287506,0.087866,-0.159964,2034,2304,1892,2974,2142,1994
0.052769,-0.062470,0.567372,-0.265521,0.084225,-0.181184,2033,2301,1893,2974,2142,1994
0.052601,-0.062962,0.571261,-0.267769,0.084995,-0.178062,2033,2299,1894,2975,2142,1994
0.052601,-0.062962,0.571261,-0.267769,0.084995,-0.178062,2033,2298,1894,2975,2143,1994
0.052387,-0.064129,0.575962,-0.270470,0.086496,-0.174326,2033,2297,1894,2975,2143,1994
0.051678,-0.064866,0.571449,-0.267131,0.086942,-0.177498,2034,2295,1895,2979,2144,1994
0.051821,-0.066165,0.577134,-0.270716,0.088631,-0.173218,2034,2291,1894,2988,2144,1994
0.051136,-0.066187,0.570651,-0.266196,0.088223,-0.177899,2035,2286,1890,3001,2144,1994
0.049516,-0.065934,0.562761,-0.260078,0.087479,-0.183091,2035,2283,1884,3019,2144,1994
0.048004,-0.067020,0.555729,-0.254556,0.088126,-0.187780,2037,2280,1881,3037,2143,1994
-0.070033,-0.066184,0.532056,-0.146856,0.090176,-0.134017,2051,1819,2483,3002,2097,1994
-0.101020,-0.059713,0.559874,-0.139549,0.086873,-0.092646,2053,1663,2662,2912,2099,1994
-0.105814,-0.059084,0.576811,-0.146167,0.087620,-0.076340,2052,1650,2679,2904,2098,1994
-0.104494,-0.055693,0.561211,-0.137678,0.083094,-0.089148,2051,1637,2693,2899,2097,1994
-0.123831,-0.054542,0.586798,-0.138131,0.084489,-0.057089,2054,1569,2725,2908,2106,1994
-0.124797,-0.054542,0.586797,-0.137367,0.084526,-0.056499,2054,1568,2729,2908,2106,1994
-0.122454,-0.053774,0.583556,-0.137238,0.083442,-0.060421,2053,1581,2715,2908,2106,1994
-0.098645,-0.058016,0.568713,-0.146870,0.085711,-0.087015,2048,1711,2609,2907,2106,1994
-0.091688,-0.055930,0.544950,-0.137805,0.081694,-0.109800,2047,1720,2599,2907,2106,1994
-0.092321,-0.059275,0.567264,-0.150957,0.086621,-0.092129,2047,1728,2590,2907,2106,1994
-0.087096,-0.059625,0.560301,-0.150804,0.086279,-0.100833,2046,1743,2576,2907,2106,1994
-0.079470,-0.060062,0.559390,-0.156259,0.086358,-0.106257,2044,1778,2544,2906,2106,1994
-0.075255,-0.060766,0.556738,-0.157950,0.086710,-0.110980,2044,1807,2518,2906,2106,1994
-0.074663,-0.062427,0.570844,-0.167054,0.089334,-0.100381,2044,1821,2506,2906,2106,1994
-0.071417,-0.062429,0.570838,-0.169612,0.089210,-0.102374,2044,1841,2491,2906,2106,1994
-0.068279,-0.062353,0.569991,-0.171571,0.088954,-0.104957,2043,1855,2479,2906,2106,1994
-0.058526,-0.061475,0.570654,-0.179688,0.087750,-0.110341,2040,1902,2435,2906,2106,1994
-0.051348,-0.060847,0.569162,-0.184446,0.086743,-0.115862,2035,1926,2410,2906,2106,1994
-0.045775,-0.061190,0.579098,-0.194940,0.087568,-0.111490,2034,1953,2384,2906,2106,1994
-0.038097,-0.058900,0.563508,-0.191463,0.083895,-0.128272,2033,1979,2355,2906,2106,1994
-0.033359,-0.060675,0.578652,-0.204474,0.086545,-0.119406,2033,2006,2324,2906,2106,1994
-0.019204,-0.057543,0.559154,-0.203723,0.081508,-0.143164,2033,2065,2257,2906,2107,1994
-0.007931,-0.062226,0.605063,-0.240737,0.088967,-0.114337,2029,2061,2260,2907,2105,1994
-0.012400,-0.061295,0.580060,-0.221876,0.086455,-0.131188,2031,2042,2276,2907,2105,1994
-0.013961,-0.060197,0.562521,-0.209894,0.084189,-0.143938,2036,2034,2285,2907,2105,1994
-0.015998,-0.060823,0.559647,-0.206514,0.084689,-0.144999,2040,2027,2294,2907,2105,1994
-0.018401,-0.062230,0.568668,-0.210136,0.086817,-0.136544,2042,2019,2302,2907,2105,1994
-0.020284,-0.062730,0.568960,-0.208822,0.087410,-0.135201,2044,2011,2308,2907,2105,1994
-0.021747,-0.062682,0.562483,-0.203692,0.086963,-0.139395,2045,2004,2313,2907,2105,1994
-0.024820,-0.063505,0.560307,-0.199920,0.087748,-0.139288,2046,1988,2327,2907,2105,1994
-0.027919,-0.064675,0.558848,-0.196564,0.088932,-0.138629,2046,1972,2341,2907,2105,1994
-0.032646,-0.065666,0.559976,-0.193512,0.090180,-0.134925,2047,1948,2365,2907,2105,1994
-0.034604,-0.066006,0.559724,-0.191807,0.090578,-0.133951,2047,1940,2373,2907,2105,1994
-0.035936,-0.065394,0.551322,-0.185607,0.089428,-0.139693,2047,1933,2380,2907,2105,1994
-0.037028,-0.064791,0.544972,-0.180856,0.088423,-0.143970,2047,1926,2387,2907,2105,1994
-0.065928,-0.064990,0.552342,-0.162562,0.090253,-0.120485,2057,1799,2515,2907,2105,1994
-0.070231,-0.064137,0.548742,-0.156966,0.089316,-0.120613,2063,1775,2536,2907,2106,1994
-0.072897,-0.064313,0.550309,-0.155821,0.089703,-0.117761,2064,1762,2546,2907,2106,1994
-0.081740,-0.064823,0.555097,-0.151772,0.090888,-0.108619,2064,1721,2582,2907,2106,1994
-0.089467,-0.062966,0.554837,-0.145537,0.089317,-0.103942,2064,1679,2622,2907,2106,1994
-0.092273,-0.061945,0.553699,-0.142635,0.088328,-0.103037,2064,1666,2632,2907,2106,1994
-0.097217,-0.060989,0.553298,-0.138499,0.087537,-0.100248,2064,1643,2651,2907,2106,1994
-0.099524,-0.060096,0.553465,-0.136791,0.086747,-0.098632,2064,1635,2657,2907,2106,1994
-0.102672,-0.059615,0.553242,-0.134176,0.086373,-0.096842,2064,1628,2662,2907,2106,1994
-0.103547,-0.059266,0.554405,-0.134203,0.086141,-0.095363,2064,1630,2662,2907,2106,1994
-0.103569,-0.058696,0.553171,-0.133435,0.085487,-0.096275,2064,1637,2659,2907,2106,1994
-0.104365,-0.059196,0.560628,-0.137377,0.086540,-0.089963,2064,1640,2653,2907,2106,1994
-0.100859,-0.057686,0.545914,-0.131134,0.083866,-0.103562,2064,1642,2650,2905,2106,1994
-0.100734,-0.057994,0.551466,-0.134637,0.084558,-0.099297,2064,1651,2648,2899,2106,1994
-0.100109,-0.058896,0.561583,-0.141327,0.086144,-0.091795,2063,1660,2646,2898,2106,1994
-0.098008,-0.057856,0.554055,-0.138379,0.084498,-0.098920,2062,1673,2641,2897,2104,1994
-0.102385,-0.061590,0.589787,-0.156805,0.090898,-0.068434,2059,1689,2630,2897,2101,1994
-0.093842,-0.056292,0.552504,-0.140735,0.082669,-0.102569,2058,1708,2615,2898,2104,1994
-0.092562,-0.056501,0.554212,-0.142792,0.082949,-0.102026,2057,1727,2600,2899,2105,1994
-0.084891,-0.058950,0.562325,-0.153796,0.085663,-0.100540,2057,1790,2542,2903,2105,1994
-0.014150,-0.058086,0.576354,-0.218261,0.083063,-0.132777,2019,2035,2298,2907,2101,1994
-0.026832,-0.060013,0.568722,-0.203541,0.084936,-0.131161,2019,1984,2351,2907,2103,1994
-0.028459,-0.058909,0.552171,-0.192113,0.082736,-0.143093,2019,1970,2365,2907,2102,1994
-0.033644,-0.062915,0.588462,-0.210241,0.089479,-0.111694,2019,1955,2380,2907,2100,1994
-0.037708,-0.060455,0.560576,-0.189950,0.085224,-0.130940,2019,1927,2408,2907,2099,1994
-0.045445,-0.062244,0.568889,-0.188921,0.087889,-0.119803,2020,1895,2436,2907,2099,1994
-0.050744,-0.062442,0.561870,-0.180428,0.087797,-0.122093,2021,1863,2463,2907,2099,1994
-0.055865,-0.063644,0.568730,-0.180580,0.089675,-0.113656,2023,1851,2474,2907,2099,1994
-0.057078,-0.063033,0.561337,-0.175093,0.088593,-0.118678,2024,1838,2486,2907,2099,1994
-0.085813,-0.061755,0.568590,-0.156877,0.088935,-0.095269,2029,1722,2598,2907,2098,1994
-0.085558,-0.060400,0.558171,-0.150701,0.086843,-0.103512,2030,1710,2608,2907,2098,1994
-0.090492,-0.060815,0.568572,-0.153184,0.088178,-0.092343,2030,1700,2617,2907,2098,1994
-0.092685,-0.060826,0.568690,-0.151525,0.088281,-0.090907,2030,1691,2625,2907,2099,1994
-0.092024,-0.058390,0.550943,-0.141186,0.084581,-0.105076,2031,1680,2633,2907,2099,1994
-0.097042,-0.059876,0.568550,-0.148011,0.087492,-0.088273,2036,1669,2642,2907,2102,1994
-0.100691,-0.060570,0.577388,-0.150546,0.088946,-0.079143,2042,1661,2650,2907,2105,1994
-0.098977,-0.058102,0.558155,-0.140128,0.085068,-0.095122,2045,1650,2658,2907,2106,1994
-0.106081,-0.060865,0.587254,-0.152342,0.090139,-0.068105,2047,1641,2665,2907,2106,1994
-0.101694,-0.056844,0.552874,-0.134757,0.083548,-0.097511,2047,1634,2671,2907,2106,1994
-0.103340,-0.056528,0.552931,-0.133497,0.083301,-0.096433,2047,1629,2674,2907,2106,1994
-0.108090,-0.058236,0.571169,-0.140918,0.086467,-0.079316,2046,1629,2675,2907,2106,1994
-0.105040,-0.055358,0.551555,-0.131325,0.082103,-0.096381,2046,1634,2674,2907,2106,1994
-0.106711,-0.056328,0.560869,-0.135710,0.083788,-0.088109,2042,1639,2667,2906,2103,1994
-0.111173,-0.058578,0.588623,-0.149192,0.088153,-0.063728,2041,1642,2662,2904,2103,1994
-0.105858,-0.056767,0.570417,-0.142237,0.084864,-0.081157,2041,1649,2661,2898,2104,1994
-0.100333,-0.055387,0.562134,-0.141534,0.082693,-0.090947,2038,1677,2652,2896,2097,1994
-0.098144,-0.055133,0.560925,-0.142522,0.082271,-0.093218,2037,1694,2638,2896,2097,1994
-0.055930,-0.058231,0.578314,-0.186480,0.084955,-0.105651,2056,1869,2487,2898,2105,1994
-0.059324,-0.057548,0.565961,-0.176228,0.083537,-0.113232,2069,1857,2498,2898,2105,1994
-0.064027,-0.059160,0.578124,-0.179959,0.086179,-0.100914,2085,1844,2510,2898,2106,1994
-0.069265,-0.058526,0.558659,-0.163887,0.084382,-0.112962,2121,1820,2525,2898,2120,1994
